2 32768 0.0

3 1 0.0
3 1 235780820
3 2 235780820
3 2 232451104
3 4 232451104
3 4 231967648
3 8 231967648
3 8 0
3 16 0
3 16 0
3 32 0
3 32 0
3 64 0
3 64 0
3 128 0
3 128 0
3 256 0
3 256 0
3 512 0
3 512 0
3 1024 0
3 1024 0
3 2048 0
3 2048 0
3 4096 0
3 4096 0
3 8192 0
3 8192 0
3 16384 0
3 16384 0
3 32768 0
3 32768 0.0

3 1 0.0
3 1 0
3 2 0
3 2 0
3 4 0
3 4 0
3 8 0
3 8 0
3 16 0
3 16 0
3 32 0
3 32 0
3 64 0
3 64 0
3 128 0
3 128 0
3 256 0
3 256 0
3 512 0
3 512 0
3 1024 0
3 1024 0
3 2048 0
3 2048 0
3 4096 0
3 4096 0
3 8192 0
3 8192 0
3 16384 0
3 16384 0
3 32768 0
3 32768 0.0

4 1 0.0
4 1 0
4 2 0
4 2 0
4 4 0
4 4 0
4 8 0
4 8 0
4 16 0
4 16 0
4 32 0
4 32 0
4 64 0
4 64 0
4 128 0
4 128 0
4 256 0
4 256 0
4 512 0
4 512 0
4 1024 0
4 1024 0
4 2048 0
4 2048 0
4 4096 0
4 4096 0
4 8192 0
4 8192 0
4 16384 0
4 16384 0
4 32768 0
4 32768 0.0

4 1 0.0
4 1 140191677
4 2 140191677
4 2 134672553
4 4 134672553
4 4 134200693
4 8 134200693
4 8 0
4 16 0
4 16 0
4 32 0
4 32 0
4 64 0
4 64 0
4 128 0
4 128 0
4 256 0
4 256 0
4 512 0
4 512 0
4 1024 0
4 1024 0
4 2048 0
4 2048 0
4 4096 0
4 4096 0
4 8192 0
4 8192 0
4 16384 0
4 16384 0
4 32768 0
4 32768 0.0

6 1 0.0
6 1 140191677
6 2 140191677
6 2 134672553
6 4 134672553
6 4 134200693
6 8 134200693
6 8 0
6 16 0
6 16 0
6 32 0
6 32 0
6 64 0
6 64 0
6 128 0
6 128 0
6 256 0
6 256 0
6 512 0
6 512 0
6 1024 0
6 1024 0
6 2048 0
6 2048 0
6 4096 0
6 4096 0
6 8192 0
6 8192 0
6 16384 0
6 16384 0
6 32768 0
6 32768 0.0

6 1 0.0
6 1 0
6 2 0
6 2 0
6 4 0
6 4 0
6 8 0
6 8 0
6 16 0
6 16 0
6 32 0
6 32 0
6 64 0
6 64 0
6 128 0
6 128 0
6 256 0
6 256 0
6 512 0
6 512 0
6 1024 0
6 1024 0
6 2048 0
6 2048 0
6 4096 0
6 4096 0
6 8192 0
6 8192 0
6 16384 0
6 16384 0
6 32768 0
6 32768 0.0

8 1 0.0
8 1 0
8 2 0
8 2 0
8 4 0
8 4 0
8 8 0
8 8 0
8 16 0
8 16 0
8 32 0
8 32 0
8 64 0
8 64 0
8 128 0
8 128 0
8 256 0
8 256 0
8 512 0
8 512 0
8 1024 0
8 1024 0
8 2048 0
8 2048 0
8 4096 0
8 4096 0
8 8192 0
8 8192 0
8 16384 0
8 16384 0
8 32768 0
8 32768 0.0

8 1 0.0
8 1 99320731
8 2 99320731
8 2 88988171
8 4 88988171
8 4 88561691
8 8 88561691
8 8 0
8 16 0
8 16 0
8 32 0
8 32 0
8 64 0
8 64 0
8 128 0
8 128 0
8 256 0
8 256 0
8 512 0
8 512 0
8 1024 0
8 1024 0
8 2048 0
8 2048 0
8 4096 0
8 4096 0
8 8192 0
8 8192 0
8 16384 0
8 16384 0
8 32768 0
8 32768 0.0

12 1 0.0
12 1 99320731
12 2 99320731
12 2 88988171
12 4 88988171
12 4 88561691
12 8 88561691
12 8 0
12 16 0
12 16 0
12 32 0
12 32 0
12 64 0
12 64 0
12 128 0
12 128 0
12 256 0
12 256 0
12 512 0
12 512 0
12 1024 0
12 1024 0
12 2048 0
12 2048 0
12 4096 0
12 4096 0
12 8192 0
12 8192 0
12 16384 0
12 16384 0
12 32768 0
12 32768 0.0

12 1 0.0
12 1 0
12 2 0
12 2 0
12 4 0
12 4 0
12 8 0
12 8 0
12 16 0
12 16 0
12 32 0
12 32 0
12 64 0
12 64 0
12 128 0
12 128 0
12 256 0
12 256 0
12 512 0
12 512 0
12 1024 0
12 1024 0
12 2048 0
12 2048 0
12 4096 0
12 4096 0
12 8192 0
12 8192 0
12 16384 0
12 16384 0
12 32768 0
12 32768 0.0

16 1 0.0
16 1 0
16 2 0
16 2 0
16 4 0
16 4 0
16 8 0
16 8 0
16 16 0
16 16 0
16 32 0
16 32 0
16 64 0
16 64 0
16 128 0
16 128 0
16 256 0
16 256 0
16 512 0
16 512 0
16 1024 0
16 1024 0
16 2048 0
16 2048 0
16 4096 0
16 4096 0
16 8192 0
16 8192 0
16 16384 0
16 16384 0
16 32768 0
16 32768 0.0

16 1 0.0
16 1 81937382
16 2 81937382
16 2 63179822
16 4 63179822
16 4 62679254
16 8 62679254
16 8 0
16 16 0
16 16 0
16 32 0
16 32 0
16 64 0
16 64 0
16 128 0
16 128 0
16 256 0
16 256 0
16 512 0
16 512 0
16 1024 0
16 1024 0
16 2048 0
16 2048 0
16 4096 0
16 4096 0
16 8192 0
16 8192 0
16 16384 0
16 16384 0
16 32768 0
16 32768 0.0

24 1 0.0
24 1 81937382
24 2 81937382
24 2 63179822
24 4 63179822
24 4 62679254
24 8 62679254
24 8 0
24 16 0
24 16 0
24 32 0
24 32 0
24 64 0
24 64 0
24 128 0
24 128 0
24 256 0
24 256 0
24 512 0
24 512 0
24 1024 0
24 1024 0
24 2048 0
24 2048 0
24 4096 0
24 4096 0
24 8192 0
24 8192 0
24 16384 0
24 16384 0
24 32768 0
24 32768 0.0

24 1 0.0
24 1 0
24 2 0
24 2 0
24 4 0
24 4 0
24 8 0
24 8 0
24 16 0
24 16 0
24 32 0
24 32 0
24 64 0
24 64 0
24 128 0
24 128 0
24 256 0
24 256 0
24 512 0
24 512 0
24 1024 0
24 1024 0
24 2048 0
24 2048 0
24 4096 0
24 4096 0
24 8192 0
24 8192 0
24 16384 0
24 16384 0
24 32768 0
24 32768 0.0

32 1 0.0
32 1 0
32 2 0
32 2 0
32 4 0
32 4 0
32 8 0
32 8 0
32 16 0
32 16 0
32 32 0
32 32 0
32 64 0
32 64 0
32 128 0
32 128 0
32 256 0
32 256 0
32 512 0
32 512 0
32 1024 0
32 1024 0
32 2048 0
32 2048 0
32 4096 0
32 4096 0
32 8192 0
32 8192 0
32 16384 0
32 16384 0
32 32768 0
32 32768 0.0

32 1 0.0
32 1 103627999
32 2 103627999
32 2 54189887
32 4 54189887
32 4 53796655
32 8 53796655
32 8 0
32 16 0
32 16 0
32 32 0
32 32 0
32 64 0
32 64 0
32 128 0
32 128 0
32 256 0
32 256 0
32 512 0
32 512 0
32 1024 0
32 1024 0
32 2048 0
32 2048 0
32 4096 0
32 4096 0
32 8192 0
32 8192 0
32 16384 0
32 16384 0
32 32768 0
32 32768 0.0

48 1 0.0
48 1 103627999
48 2 103627999
48 2 54189887
48 4 54189887
48 4 53796655
48 8 53796655
48 8 0
48 16 0
48 16 0
48 32 0
48 32 0
48 64 0
48 64 0
48 128 0
48 128 0
48 256 0
48 256 0
48 512 0
48 512 0
48 1024 0
48 1024 0
48 2048 0
48 2048 0
48 4096 0
48 4096 0
48 8192 0
48 8192 0
48 16384 0
48 16384 0
48 32768 0
48 32768 0.0

48 1 0.0
48 1 0
48 2 0
48 2 0
48 4 0
48 4 0
48 8 0
48 8 0
48 16 0
48 16 0
48 32 0
48 32 0
48 64 0
48 64 0
48 128 0
48 128 0
48 256 0
48 256 0
48 512 0
48 512 0
48 1024 0
48 1024 0
48 2048 0
48 2048 0
48 4096 0
48 4096 0
48 8192 0
48 8192 0
48 16384 0
48 16384 0
48 32768 0
48 32768 0.0

64 1 0.0
64 1 0
64 2 0
64 2 0
64 4 0
64 4 0
64 8 0
64 8 0
64 16 0
64 16 0
64 32 0
64 32 0
64 64 0
64 64 0
64 128 0
64 128 0
64 256 0
64 256 0
64 512 0
64 512 0
64 1024 0
64 1024 0
64 2048 0
64 2048 0
64 4096 0
64 4096 0
64 8192 0
64 8192 0
64 16384 0
64 16384 0
64 32768 0
64 32768 0.0

64 1 0.0
64 1 167612952
64 2 167612952
64 2 45967056
64 4 45967056
64 4 45382728
64 8 45382728
64 8 0
64 16 0
64 16 0
64 32 0
64 32 0
64 64 0
64 64 0
64 128 0
64 128 0
64 256 0
64 256 0
64 512 0
64 512 0
64 1024 0
64 1024 0
64 2048 0
64 2048 0
64 4096 0
64 4096 0
64 8192 0
64 8192 0
64 16384 0
64 16384 0
64 32768 0
64 32768 0.0

96 1 0.0
96 1 167612952
96 2 167612952
96 2 45967056
96 4 45967056
96 4 45382728
96 8 45382728
96 8 0
96 16 0
96 16 0
96 32 0
96 32 0
96 64 0
96 64 0
96 128 0
96 128 0
96 256 0
96 256 0
96 512 0
96 512 0
96 1024 0
96 1024 0
96 2048 0
96 2048 0
96 4096 0
96 4096 0
96 8192 0
96 8192 0
96 16384 0
96 16384 0
96 32768 0
96 32768 0.0

96 1 0.0
96 1 0
96 2 0
96 2 0
96 4 0
96 4 0
96 8 0
96 8 0
96 16 0
96 16 0
96 32 0
96 32 0
96 64 0
96 64 0
96 128 0
96 128 0
96 256 0
96 256 0
96 512 0
96 512 0
96 1024 0
96 1024 0
96 2048 0
96 2048 0
96 4096 0
96 4096 0
96 8192 0
96 8192 0
96 16384 0
96 16384 0
96 32768 0
96 32768 0.0

128 1 0.0
128 1 0
128 2 0
128 2 0
128 4 0
128 4 0
128 8 0
128 8 0
128 16 0
128 16 0
128 32 0
128 32 0
128 64 0
128 64 0
128 128 0
128 128 0
128 256 0
128 256 0
128 512 0
128 512 0
128 1024 0
128 1024 0
128 2048 0
128 2048 0
128 4096 0
128 4096 0
128 8192 0
128 8192 0
128 16384 0
128 16384 0
128 32768 0
128 32768 0.0

128 1 0.0
128 1 0
128 2 0
128 2 0
128 4 0
128 4 0
128 8 0
128 8 0
128 16 0
128 16 0
128 32 0
128 32 0
128 64 0
128 64 0
128 128 0
128 128 0
128 256 0
128 256 0
128 512 0
128 512 0
128 1024 0
128 1024 0
128 2048 0
128 2048 0
128 4096 0
128 4096 0
128 8192 0
128 8192 0
128 16384 0
128 16384 0
128 32768 0
128 32768 0.0

192 1 0.0
192 1 0
192 2 0
192 2 0
192 4 0
192 4 0
192 8 0
192 8 0
192 16 0
192 16 0
192 32 0
192 32 0
192 64 0
192 64 0
192 128 0
192 128 0
192 256 0
192 256 0
192 512 0
192 512 0
192 1024 0
192 1024 0
192 2048 0
192 2048 0
192 4096 0
192 4096 0
192 8192 0
192 8192 0
192 16384 0
192 16384 0
192 32768 0
192 32768 0.0

192 1 0.0
192 1 0.0
192 2 0.0
192 2 0.0
192 4 0.0
192 4 0.0
192 8 0.0
192 8 0.0
192 16 0.0
192 16 0.0
192 32 0.0
192 32 0.0
192 64 0.0
192 64 0.0
192 128 0.0
192 128 0.0
192 256 0.0
192 256 0.0
192 512 0.0
192 512 0.0
192 1024 0.0
192 1024 0.0
192 2048 0.0
192 2048 0.0
192 4096 0.0
192 4096 0.0
192 8192 0.0
192 8192 0.0
192 16384 0.0
192 16384 0.0
192 32768 0.0
192 32768 0.0
